y_real,y_pred,score_malicious
Benign,Benign,0.004
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.232
Benign,Benign,0.0
Benign,Benign,0.034
Benign,Benign,0.016
Benign,Benign,0.004
Benign,Benign,0.028
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.04
Benign,Benign,0.002
Benign,Benign,0.026
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.052
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.04
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.036
Benign,Benign,0.0
Benign,Benign,0.028
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.248
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.034
Benign,Benign,0.024
Benign,Benign,0.008
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.016
Benign,Benign,0.0
Benign,Benign,0.022
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.174
Benign,Benign,0.01
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.02
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.168
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.068
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.002
Benign,Benign,0.04
Benign,Benign,0.012
Benign,Benign,0.074
Benign,Benign,0.026
Benign,Benign,0.034
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.236
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.01
Benign,Benign,0.01
Benign,Benign,0.014
Benign,Benign,0.006
Benign,Benign,0.024
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.232
Benign,Benign,0.074
Benign,Benign,0.006
Benign,Benign,0.024
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.032
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.008
Benign,Benign,0.018
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.084
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.112
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.094
Benign,Benign,0.008
Benign,Benign,0.086
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.004
Benign,Benign,0.018
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.026
Benign,Benign,0.106
Benign,Benign,0.06
Benign,Benign,0.054
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.026
Benign,Benign,0.04892745253506697
Benign,Benign,0.012
Benign,Benign,0.014
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.15
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.346
Benign,Benign,0.006
Benign,Benign,0.036
Benign,Benign,0.022
Benign,Benign,0.026
Benign,Benign,0.008
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.004
Benign,Benign,0.006
Benign,Benign,0.002
Benign,Benign,0.02
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.13178750785926616
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.008
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.012
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.03
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.022
Benign,Benign,0.002
Benign,Benign,0.114
Benign,Benign,0.032
Benign,Benign,0.008
Benign,Benign,0.006
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.088
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.016
Benign,Benign,0.098
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.032
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.078
Benign,Benign,0.022
Benign,Benign,0.0
Benign,Benign,0.018
Benign,Benign,0.002
Benign,Benign,0.008
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.076
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.182
Benign,Benign,0.042
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.0
Benign,Benign,0.046
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.04
Benign,Benign,0.002
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.032
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.028
Benign,Benign,0.01
Benign,Benign,0.006
Benign,Benign,0.008
Benign,Benign,0.006
Benign,Benign,0.026
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.008
Benign,Benign,0.042
Benign,Benign,0.018
Benign,Benign,0.226
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.096
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.008
Benign,Benign,0.024
Benign,Benign,0.0
Benign,Benign,0.088
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.024
Benign,Benign,0.006
Benign,Benign,0.004
Benign,Benign,0.056
Benign,Benign,0.03
Benign,Benign,0.004
Benign,Benign,0.004
Benign,Benign,0.002
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.022
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.016
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.104
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.036
Benign,Benign,0.002
Benign,Benign,0.026
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.024
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.054
Benign,Benign,0.034
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.04
Benign,Benign,0.164
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.106
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.044
Benign,Benign,0.002
Benign,Benign,0.004
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.004
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.066
Benign,Benign,0.024
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.01
Benign,Benign,0.004
Benign,Benign,0.004
Benign,Benign,0.126
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.012
Benign,Benign,0.11
Benign,Benign,0.004
Benign,Benign,0.038
Benign,Benign,0.026
Benign,Benign,0.084
Benign,Benign,0.016
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.024
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.008
Benign,Benign,0.05
Benign,Benign,0.016
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.082
Benign,Benign,0.0
Benign,Benign,0.194
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.04
Benign,Benign,0.0
Benign,Benign,0.044
Benign,Benign,0.032
Benign,Benign,0.04
Benign,Benign,0.01
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.01
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.062
Benign,Benign,0.0
Benign,Benign,0.12
Benign,Benign,0.0
Benign,Benign,0.0026990292799931137
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.038
Benign,Benign,0.016
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.058
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.016
Benign,Benign,0.006
Benign,Benign,0.002
Benign,Benign,0.006
Benign,Benign,0.002
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.056
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.002
Benign,Benign,0.004
Benign,Benign,0.092
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.128
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.22
Benign,Benign,0.016
Benign,Benign,0.01
Benign,Benign,0.002
Benign,Benign,0.08
Benign,Benign,0.03
Benign,Benign,0.002
Benign,Benign,0.016
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.032
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.01
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.022
Benign,Benign,0.0
Benign,Benign,0.056
Benign,Benign,0.0007358166145296508
Benign,Benign,0.002
Benign,Benign,0.072
Benign,Benign,0.106
Benign,Benign,0.104
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.038
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.03
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.046
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.01
Benign,Benign,0.006
Benign,Benign,0.118
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.07
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.054
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.136
Benign,Benign,0.0
Benign,Benign,0.218
Benign,Benign,0.036
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.018
Benign,Benign,0.018
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.022
Benign,Benign,0.02
Benign,Benign,0.0
Benign,Benign,0.134
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.018
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.024
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.032
Benign,Benign,0.02
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.046
Benign,Benign,0.008
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.024
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.03
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.006
Benign,Benign,0.004
Benign,Benign,0.03
Benign,Benign,0.132
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.074
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.016
Benign,Benign,0.022
Benign,Benign,0.13
Benign,Benign,0.138
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.046
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.046
Benign,Benign,0.0
Benign,Benign,0.196
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.034
Benign,Benign,0.014
Benign,Benign,0.022
Benign,Benign,0.0
Benign,Benign,0.084
Benign,Benign,0.0
Benign,Benign,0.018
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.048
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.068
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.01
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.022
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.05
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.01
Benign,Benign,0.014
Benign,Benign,0.298
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.082
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.006
Benign,Benign,0.024
Benign,Benign,0.058
Benign,Benign,0.068
Benign,Benign,0.064
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.034
Benign,Benign,0.01
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.064
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.036
Benign,Benign,0.002
Benign,Benign,0.074
Benign,Benign,0.026
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.036
Benign,Benign,0.052
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.07
Benign,Benign,0.002
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.406
Benign,Benign,0.06
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.076
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.018
Benign,Benign,0.026
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.016
Benign,Benign,0.004
Benign,Benign,0.066
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.002
Benign,Benign,0.25
Benign,Benign,0.03
Benign,Benign,0.01
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.006
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.044
Benign,Benign,0.054
Benign,Benign,0.0
Benign,Benign,0.018
Benign,Benign,0.002
Benign,Benign,0.046
Benign,Benign,0.0
Benign,Benign,0.016
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.018
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.01
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.016
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.022
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.026
Benign,Benign,0.0
Benign,Benign,0.078
Benign,Benign,0.042
Benign,Benign,0.018
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.034
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.022
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.008
Benign,Benign,0.018
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.108
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.066
Benign,Benign,0.064
Benign,Benign,0.052
Benign,Benign,0.04
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.016
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.036
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.002
Benign,Benign,0.106
Benign,Benign,0.114
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.002
Benign,Benign,0.006
Benign,Benign,0.01
Benign,Benign,0.036
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.018
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.008
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.166
Benign,Benign,0.004
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.0
Benign,Benign,0.014
Benign,Benign,0.002
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.032
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.032
Benign,Benign,0.006
Benign,Benign,0.008
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.024
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.074
Benign,Benign,0.032
Benign,Benign,0.028
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.048
Benign,Benign,0.166
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.326
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.216
Benign,Benign,0.008
Benign,Benign,0.014
Benign,Benign,0.014
Benign,Benign,0.008
Benign,Benign,0.004
Benign,Benign,0.042
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.216
Benign,Benign,0.004
Benign,Benign,0.16
Benign,Benign,0.002
Benign,Benign,0.03
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.03
Benign,Benign,0.008
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.066
Benign,Benign,0.0
Benign,Benign,0.026
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.024
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.042
Benign,Benign,0.006
Benign,Benign,0.002
Benign,Benign,0.016
Benign,Benign,0.016
Benign,Benign,0.018
Benign,Benign,0.076
Benign,Benign,0.002
Benign,Benign,0.044
Benign,Benign,0.038
Benign,Benign,0.062
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.048
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.076
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.11
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.0
Benign,Benign,0.02
Benign,Benign,0.002
Benign,Benign,0.024
Benign,Benign,0.022
Benign,Benign,0.0
Benign,Benign,0.01
Benign,Benign,0.0
Benign,Benign,0.016
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.008
Benign,Benign,0.02
Benign,Benign,0.01
Benign,Benign,0.004
Benign,Benign,0.014
Benign,Benign,0.0
Benign,Benign,0.004
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.056
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.03
Benign,Benign,0.0
Benign,Benign,0.07
Benign,Benign,0.0
Benign,Benign,0.012
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.0
Benign,Benign,0.002
Benign,Benign,0.0
Benign,Benign,0.006
Benign,Benign,0.018
Benign,Benign,0.0
